name_1,name_2,geometry,pop,tot_local_sources,tot_tax_revenue,tot_current_oper_income,total_oper_expenses,net_oper_income,total_non_income_receipts,capital_expenditure,total_non_oper_expenditures,cash_balance_end
Nueva Ecija,General Tinio,POINT (121.2179214692545 15.34018887184563),47865.0,15.38972296,6.75217507,163.2130477,121.2945673,41.91848041,13.22383681,13.07282853,26.54355297,10.59504724
Nueva Vizcaya,Dupax Del Sur,POINT (121.1863192061432 16.11496540746105),19111.0,3.61892357,1.84909621,124.0788876,79.75043679,44.32845078,35.30701876,11.36258722,43.57254277,127.3502431
Nueva Ecija,Guimba,POINT (120.7561610823099 15.66672070325982),118655.0,44.61918335,22.71244357,242.8690712,179.1963217,63.67274946,92.9439107,115.0147843,128.2937978,76.75712834
Nueva Ecija,Jaen,POINT (120.8788857943547 15.3792106447986),73184.0,13.75040378,8.57050231,139.9725326,102.795609,37.17692358,0.0,0.7406543,3.33718991,40.03361248
Nueva Vizcaya,Kasibu,POINT (121.3291718166525 16.35766132375954),37705.0,127.6385244,122.0231412,247.5481384,63.07905454,184.4690838,23.11230881,7.58372713,32.14034594,210.4546404
Nueva Ecija,Lupao,POINT (120.9125203858084 15.84731680216902),43788.0,12.46372866,4.53487434,107.5419127,92.38013517,15.16177749,0.0,4.7777642,11.36674977,12.84125822
Nueva Ecija,Muñoz City,POINT (120.8944762571795 15.72902656292035),81483.0,70.77089247,50.16534751,462.4968512,249.6375628,212.8592883,134.1295288,109.3459838,152.8999096,272.069073
Nueva Ecija,Nampicuan,POINT (120.6612481138325 15.72036376435896),14954.0,6.93719381,1.43062822,56.28863351,48.24675048,8.04188303,0.0,3.24735716,5.03405803,12.4218525
Nueva Vizcaya,Kayapa,POINT (120.9183549591135 16.40911475615181),23714.0,2.68559245,1.4146209,115.0901439,77.5043409,37.58580302,16.16777888,2.34822609,33.95261672,83.82739975
Nueva Ecija,Palayan City,POINT (121.1048463907904 15.52215217522278),41041.0,17.59149263,12.52727312,298.6705556,198.429429,100.2411267,0.0,5.96446486,11.81641422,152.1578796
Nueva Ecija,Pantabangan,POINT (121.159058619402 15.80859757483297),29925.0,57.40151593,40.49002847,170.0104722,135.122234,34.8882382,0.0,2.327059,17.466435,198.9928099
Nueva Vizcaya,Quezon,POINT (121.2945721281102 16.46985688572539),21056.0,11.04564736,9.32834466,84.63988336,64.88504599,19.75483737,18.03755606,0.38842176,20.26770864,28.53426915
Nueva Vizcaya,Santa Fe,POINT (120.9169146587141 16.18130633318243),16180.0,3.83972726,1.57689345,96.62423769,75.96733625,20.65690144,16.58774176,9.60262225,28.82048543,19.78504853
Nueva Ecija,Peñaranda,POINT (121.0252292873587 15.35498908340128),29882.0,20.82497015,7.98423825,100.2988144,75.70907221,24.58974216,0.04798424,3.004924,8.8179364,19.90612267
Nueva Ecija,Quezon,POINT (120.8258812384559 15.57843153509129),40592.0,15.68635735,6.52221135,106.184629,73.04920054,33.13542844,1.4499225,5.94146147,6.404049,30.84391785
Nueva Ecija,Rizal,POINT (121.1074138555038 15.68671860935955),64087.0,15.97283337,9.72422614,133.2941078,85.36883378,47.925274,0.0,9.54393597,13.4056176,59.80285539
Nueva Vizcaya,Solano,POINT (121.1895252120912 16.5347039799166),59517.0,97.6054957,52.63922123,214.7124647,144.7942234,69.91824128,47.73455243,9.24829057,62.22811754,114.0646523
Nueva Ecija,San Antonio,POINT (120.8098050359752 15.33154162565422),77836.0,17.71594177,7.99044137,160.342638,114.2715871,46.07105093,23.61023793,39.33494017,54.41056229,51.45445408
Nueva Ecija,San Isidro,POINT (120.913655895598 15.26484862473596),51612.0,17.91494543,11.01828308,114.8650171,108.0332431,6.83177396,4.60145032,0.21424943,6.37698937,7.67192453
Nueva Ecija,San Jose City,POINT (120.9975838814411 15.78462183432923),139738.0,191.9500131,124.2933488,649.7019714,381.6123576,268.0896138,20.59031622,92.47733643,210.9557229,149.0658917
Nueva Ecija,San Leonardo,POINT (120.947405263143 15.35961071952964),65299.0,30.95763409,14.6318601,151.8663881,129.7412492,22.12513887,21.7015826,0.19577791,0.19577791,47.95493916
Nueva Vizcaya,Villaverde,POINT (121.1618362132616 16.60101589777699),18507.0,4.26512081,2.2201833,63.29267281,46.17040708,17.12226573,15.1293059,0.35073629,14.3305023,34.57397003
Occidental Mindoro,Abra de Ilog,POINT (120.7428718683575 13.40089647824465),31306.0,8.13857797,3.18774656,136.6080836,98.89197876,37.71610482,0.44105357,20.80840309,23.075258,117.2503556
Nueva Ecija,Santa Rosa,POINT (120.9879911146073 15.43110244639368),69467.0,33.1179102,20.28097757,163.0566216,114.7995154,48.25710615,0.0,26.2992797,47.41784977,60.13483938
Nueva Ecija,Santo Domingo,POINT (120.8803866570025 15.62002241738752),57943.0,15.79272523,7.67877843,119.5957809,86.448956,33.14682488,66.12623616,73.65212673,77.63595314,66.83126963
Nueva Ecija,Talavera,POINT (120.9345010490514 15.61404134980677),124829.0,66.90510425,39.09165619,262.345687,193.146419,69.19926797,104.0605073,39.45854533,66.35480831,48.40945025
Nueva Ecija,Talugtug,POINT (120.8094610163845 15.76387178366318),23817.0,7.26959776,3.45045217,72.52168176,54.67435979,17.84732197,12.15040947,14.07694523,16.12366062,24.43672724
Pangasinan,San Jacinto,POINT (120.4539410510556 16.08590102404034),40848.0,23.70285324,10.80194519,111.4863752,79.63416354,31.8522117,15.031869,3.62115335,15.7378534,81.37202719
Nueva Ecija,Zaragoza,POINT (120.7881308977142 15.45336296037026),49387.0,14.90467589,9.03605185,109.5680267,94.66167847,14.90634824,0.0,2.64571765,5.62154785,40.50745579
Nueva Vizcaya,Alfonso Castaneda,POINT (121.3247196282411 15.91073651227819),7940.0,12.68361974,11.87140321,93.33748806,99.48542887,-6.14794081,5.25165595,0.98729057,17.3907566,8.67090183
Nueva Vizcaya,Ambaguio,POINT (121.0476454392708 16.55062038353974),15250.0,1.19183222,0.72642296,62.85661222,60.40500148,2.45161074,3.44907971,0.31621732,3.58629703,6.01736094
Nueva Vizcaya,Aritao,POINT (121.0297837149545 16.24345955621802),37225.0,16.66700542,5.5389802,140.1406643,99.19394692,40.94671734,44.38616901,11.09761619,51.81855844,64.57211141
Oriental Mindoro,Socorro,POINT (121.3377997225681 13.06008988515209),39099.0,13.26720287,5.56459703,107.5182309,74.44642059,33.07181028,27.0303786,6.47932493,13.92540566,69.00718135
Nueva Vizcaya,Bagabag,POINT (121.2718477571063 16.58630015554076),35501.0,18.06338533,7.88899123,120.290315,89.4717796,30.81853536,8.52961756,15.59267619,19.26903977,68.54739838
Nueva Vizcaya,Bambang,POINT (121.1164050905669 16.39122947202924),53433.0,42.62296953,21.85736187,173.190388,120.0830978,53.10729018,83.17577028,39.42541696,89.89352763,110.4834887
Nueva Vizcaya,Bayombong,POINT (121.1411560369179 16.48068375645215),61512.0,40.4561387,16.40972525,159.0632628,112.7297547,46.33350814,24.69181089,6.72350691,31.85570059,91.25620052
Nueva Vizcaya,Diadi,POINT (121.354931997563 16.62644849333343),18122.0,3.71038847,2.27315026,73.92561772,56.6330676,17.29255012,34.6271122,6.06980145,45.37809194,6.57569992
Nueva Vizcaya,Dupax Del Norte,POINT (121.2362501508843 16.20589391608555),27514.0,6.79171275,3.15785466,108.3274775,82.43367637,25.8938011,25.98376134,1.48117551,27.25516278,63.40933249
Occidental Mindoro,Calintaan,POINT (121.0826594329565 12.59217709517287),29826.0,8.09067035,3.96019275,117.0355254,105.486265,11.5492604,0.0,3.1194322,3.1194322,15.37140304
Occidental Mindoro,Looc,POINT (120.2737555983672 13.74573941523903),10117.0,3.03327799,0.9714419,58.42558948,31.12560873,27.29998075,0.0,0.096121,11.4844776,63.46364055
Occidental Mindoro,Lubang,POINT (120.1367514306055 13.81179339542158),18803.0,5.65383651,2.80495915,75.93781851,68.76941889,7.16839962,0.0,8.46880994,8.46880994,7.50519963
Occidental Mindoro,Magsaysay,POINT (121.1836370113651 12.33325280233668),36016.0,4.7491536,3.79906739,110.2352051,94.56152405,15.67368104,2.47447359,9.19836228,11.49716228,24.58840842
Oriental Mindoro,Bansud,POINT (121.3681515681898 12.83158237314669),40992.0,8.23811442,4.81518134,126.0004874,84.2306802,41.76980722,0.0,17.38722143,17.38722143,31.07687583
Occidental Mindoro,Mamburao,POINT (120.6612767529025 13.25401506897329),42975.0,24.79962904,12.78736329,136.00418,124.9130918,11.09108822,0.0,0.91601695,0.91601695,24.47720771
Occidental Mindoro,Paluan,POINT (120.4811250075781 13.42003414648501),16025.0,17.76541639,2.05911464,130.9663374,89.19104395,41.77529344,0.0,3.26589284,5.02912184,67.64491191
Occidental Mindoro,Rizal,POINT (121.0080340047844 12.50765930511118),38263.0,5.09906455,4.0095722,105.4111267,93.39944908,12.01167764,0.0,2.78622166,3.95213947,35.54645278
Occidental Mindoro,Sablayan,POINT (121.0346140842007 12.86598690331438),83169.0,39.1887598,14.77438399,431.7279951,287.4845415,144.2434535,62.03008638,122.538071,125.6399131,163.6745632
Occidental Mindoro,San Jose,POINT (121.112295728718 12.41273566437494),143430.0,65.99151322,41.16357323,320.5896897,264.9857611,55.60392858,17.64187316,44.35037583,46.52464629,36.9204414
Occidental Mindoro,Santa Cruz,POINT (120.837157691139 13.12102964007404),37484.0,6.0176904,4.25783545,159.210776,110.4470076,48.7637684,0.0,19.43727437,19.43727437,88.28772804
Oriental Mindoro,Baco,POINT (121.0668370342129 13.29039425592003),37215.0,7.85219169,4.11775083,105.7552517,81.34250967,24.41274202,0.0,4.90646309,4.90646309,70.73660297
Pangasinan,Santo Tomas,POINT (120.5715719093314 15.87426004856244),15022.0,8.25721457,1.78739278,66.51123457,36.61923342,29.89200115,6.48279327,7.61042185,7.61042185,33.59049766
Oriental Mindoro,Bongabong,POINT (121.3862353667982 12.71623643463346),72073.0,20.46754901,11.3800247,194.1723746,118.8629323,75.30944232,0.0,13.12464744,14.21769744,186.6006298
Oriental Mindoro,Bulalacao,POINT (121.3174556511638 12.36995082613927),39107.0,7.01010733,3.80995216,115.8136792,87.11436732,28.69931191,0.0,22.03559765,26.47877205,18.9901506
Oriental Mindoro,Calapan City,POINT (121.1779033443058 13.33272796039187),133893.0,150.7675004,95.29342922,640.3097722,459.3838099,180.9259623,0.35179136,47.85675068,63.19639657,189.9735236
Oriental Mindoro,Gloria,POINT (121.3754506125378 12.92166060658323),45073.0,11.72958489,6.8512303,122.2229939,84.67845328,37.54454061,4.55073889,12.94060258,17.87689307,59.78887169
Oriental Mindoro,Mansalay,POINT (121.3482120218765 12.5483785307363),54533.0,8.9454574,3.63755943,155.9082434,117.4175012,38.49074218,0.0,26.92140777,26.92140777,54.76955136
Oriental Mindoro,Naujan,POINT (121.2206034583801 13.2253497636355),102998.0,27.83588192,16.93343418,239.3111659,115.8669669,123.444199,0.0,12.52609455,12.52609455,198.2796449
Oriental Mindoro,San Teodoro,POINT (120.9718623905423 13.32626298523194),17904.0,7.85650433,3.67370197,96.43252471,80.7145113,15.71801341,0.0,0.4992428,0.4992428,29.92465934
Oriental Mindoro,Pinamalayan,POINT (121.4031803379361 13.02301770770744),86172.0,50.50155666,26.98890464,217.7007427,140.6920227,77.00871993,211.7396336,35.95092009,210.741632,128.622108
Oriental Mindoro,Pola,POINT (121.4449478144292 13.13990358239357),34701.0,6.13296836,3.80379783,105.6084884,63.52291464,42.08557372,0.0,3.83780387,7.84880387,76.44271019
Oriental Mindoro,Puerto Galera,POINT (120.8956017237705 13.39283456420542),36606.0,59.2417774,26.94914161,157.0119544,116.6675561,40.34439832,0.0,22.36165512,22.98022571,45.25359146
Oriental Mindoro,Roxas,POINT (121.4554968322232 12.61737024839713),53201.0,27.45438794,10.94236981,128.9813719,102.4701688,26.51120312,0.0,3.32066731,4.034254,34.02666503
Oriental Mindoro,Victoria,POINT (121.2438544486359 13.14368390518658),50492.0,24.81459926,7.97135023,131.7789342,82.44241854,49.33651562,0.0,16.35909409,16.35909409,128.010199
Palawan,Aborlan,POINT (118.4619102598447 9.507229650498873),35091.0,10.11080679,5.32537145,175.0523766,109.2985336,65.75384304,70.38138463,57.71882028,57.71882028,208.5415369
Palawan,Agutaya,POINT (120.9149971344922 11.25962622012439),12545.0,1.5960478,0.63255909,46.7649078,40.48915045,6.27575735,0.0,0.0325,0.0325,19.70844621
Palawan,Araceli,POINT (119.9121780538053 10.57773992330361),14909.0,3.75721689,0.72424937,71.98489789,57.32091639,14.6639815,0.0,4.40823676,5.48603876,21.93984271
Palawan,Balabac,POINT (117.1084289263694 8.066561803653162),40142.0,1.79631814,1.14863117,143.9649181,78.71553965,65.24937849,0.0,0.27,11.73010957,149.2816609
Palawan,Bataraza,POINT (117.4192910932608 8.575487902507424),75468.0,144.0922959,40.43014421,375.1663825,302.6456802,72.5207023,27.554138,98.64170974,98.64170974,256.7229289
Palawan,Brooke's Point,POINT (117.7984796717044 8.864759396850909),66374.0,83.3038736,13.21570591,347.0860426,246.7952052,100.2908374,9.54306754,11.15009293,11.15009293,296.873834
Palawan,Busuanga,POINT (119.954043571518 12.17652715424335),22046.0,9.81289595,5.81127377,110.294266,58.83903152,51.45523443,0.0,0.29575279,35.10154153,38.81699747
Palawan,Cagayancillo,POINT (121.1828885669531 9.587112114828527),6285.0,1.62311326,0.34814222,29.79040579,20.11819417,9.67221162,0.07034516,0.0,0.0,39.73866762
Palawan,Coron,POINT (120.1709504302738 12.04871940603026),51803.0,43.63435082,21.48558882,208.6192988,154.5827182,54.03658058,0.0,1.605578,3.86391018,142.7884047
Palawan,Culion,POINT (119.9669905767958 11.86086261236539),20139.0,5.86552646,2.43111226,115.7728905,85.92613231,29.84675815,0.0,0.0,0.0,55.38693629
Palawan,Cuyo,POINT (120.9087258072069 10.92806097405753),22360.0,18.06279885,14.00192386,85.43808149,69.37871407,16.05936742,0.12830712,0.43456207,0.43456207,26.38967813
Palawan,Dumaran,POINT (119.6723190844837 10.50163834571911),23734.0,9.42715561,4.11091059,114.9818656,81.42722787,33.55463774,0.0,13.65976976,15.18241162,48.95488057
Palawan,El Nido,POINT (119.4560043781857 11.20538327969336),41606.0,113.1943563,37.13962439,297.1263423,162.4338,134.6925423,0.0,9.78467698,14.08707234,303.8363233
Palawan,Linapacan,POINT (119.8172426582326 11.43173703833512),15668.0,5.80787059,1.56912411,54.27270547,41.45652051,12.81618496,0.0,1.89426639,1.89426639,35.05186804
Palawan,Magsaysay,POINT (121.0560603761938 10.88046275253276),12196.0,3.08350814,0.77831179,50.04844814,34.02900014,16.019448,0.0,6.14329225,6.14329225,14.46379589
Palawan,Narra,POINT (118.3030383622555 9.287074116183845),73212.0,39.91931797,24.38574892,264.6745374,116.7068847,147.9676527,0.0,8.55807575,8.55807575,325.5551886
Palawan,Puerto Princesa City,POINT (118.7686793152684 9.907393945116613),255116.0,482.6682584,309.130928,2421.930425,1252.789893,1169.140532,0.0,427.4646585,645.1426404,847.8057123
Palawan,Quezon,POINT (118.0577704155007 9.275366477504633),60980.0,30.94208186,21.37266786,242.2228779,154.3864431,87.83643475,0.0,22.41787429,22.41787429,174.3521869
Palawan,Rizal,POINT (117.5488540829536 8.84424091621703),50096.0,8.09316578,2.74077387,242.2673987,135.5074265,106.7599722,0.63675523,9.1620468,9.1620468,79.96254816
Palawan,Roxas,POINT (119.2894911303632 10.31366313333594),65358.0,24.03546564,8.17020464,271.5501589,191.4743989,80.07575995,1.18095026,36.29210885,36.29210885,143.1367659
Palawan,San Vicente,POINT (119.2302601490013 10.47739259094126),31232.0,20.94787941,5.25357796,262.6002404,155.8000861,106.8001543,6.25769856,10.32921362,16.68599232,142.1820264
Palawan,Sofronio Espanola,POINT (118.0068491739989 9.061960171077111),32876.0,19.84277019,3.72464858,151.4336672,95.28675533,56.14691186,78.08505507,56.61206674,57.144289,104.4190656
Palawan,Taytay,POINT (119.4749553019868 10.83494347086366),75165.0,24.88551457,10.5343135,294.2842341,209.9223835,84.36185054,0.0,4.69397023,4.69397023,204.9577701
Pangasinan,Villasis,POINT (120.5716746168253 15.91876150239538),62333.0,49.58933534,22.92067212,162.3478903,111.5956722,50.75221811,0.0,19.12882736,19.12882736,74.84344538
Pampanga,Angeles City,POINT (120.5862478744785 15.1455577885216),411634.0,1062.352157,829.2322021,1764.687105,1119.632237,645.0548678,154.8781089,43.68785681,119.1297195,774.5552694
Pampanga,Apalit,POINT (120.8038274620945 14.94825500596924),107965.0,47.78655139,33.02898755,216.2822553,185.5573836,30.72487173,0.0,1.63802681,1.63802681,68.61014591
Pampanga,Arayat,POINT (120.7785050331032 15.17564973047786),133492.0,23.02191048,15.67123383,226.8947318,217.6445703,9.25016146,0.0,4.69939836,4.69939836,16.193521
Pampanga,Floridablanca,POINT (120.4868625380646 14.98771276491555),125163.0,43.82332255,25.04800407,241.1039253,222.3232834,18.78064189,0.61390703,2.17740262,2.17740262,45.5911566
Pampanga,Bacolor,POINT (120.6564936658331 15.03215469055321),39460.0,65.05110882,34.65154648,142.7668428,112.6700897,30.09675316,0.0,3.12787125,3.12787125,51.45585204
Quezon,Dolores,POINT (121.4024781127338 14.01205506072817),28891.0,10.51623484,5.17586733,80.25308519,60.18302951,20.07005568,0.26914797,14.23707851,14.23707851,57.08642681
Pampanga,Candaba,POINT (120.9050028388935 15.10154843300187),111586.0,16.26415838,6.01188634,198.6370044,157.3167392,41.32026516,0.0375929,0.40267686,0.40267686,42.32569283
Pampanga,Guagua,POINT (120.6312414407624 14.96798441530757),117430.0,53.28425252,32.02419541,233.4073585,217.7745678,15.63279073,0.0,3.51271586,3.51271586,40.32633179
Pampanga,Lubao,POINT (120.5737115992803 14.88929187444483),160838.0,47.87094979,24.22752702,294.2573667,236.5554999,57.70186683,0.0,28.05476883,28.05476883,153.4125344
Pangasinan,Labrador,POINT (120.1353902203708 15.99237235359228),23201.0,7.50857476,4.16482115,73.06981376,66.5433219,6.52649186,0.0,0.866428,0.866428,23.84660007
Pampanga,Mabalacat,POINT (120.5157677348606 15.18779364807558),250799.0,201.974815,148.2805879,1151.564017,916.6993563,234.8646609,0.0,141.741025,150.1273193,420.9906451
Pampanga,Macabebe,POINT (120.7143285851749 14.89843521174085),75850.0,15.78786089,7.6708188,165.5647481,147.5453678,18.01938031,0.0,2.177009,2.177009,17.65507114
Pampanga,Magalang,POINT (120.6927471001641 15.23128336390415),113147.0,45.49112072,28.97373316,221.5110009,206.1076416,15.40335923,0.0,0.690989,0.690989,19.82885863
Pampanga,Porac,POINT (120.516454783556 15.0835374213748),124381.0,93.29676313,47.95714205,305.321074,201.8631691,103.4579049,0.0,6.94405798,66.43535206,162.3817653
Pampanga,Masantol,POINT (120.681189072907 14.83359509890207),57063.0,11.68997409,6.14376513,119.81861,109.8252076,9.99340245,0.0,0.6425733,0.6425733,28.02613315
Pampanga,Mexico,POINT (120.7160368744165 15.10408590466193),154624.0,199.3888716,105.3653495,439.6981747,316.5639802,123.1341946,0.0,43.59544249,43.59544249,120.2438049
Pampanga,Santa Rita,POINT (120.6149300041571 15.01019114582927),40979.0,10.60946111,6.09533566,91.2611073,77.70418351,13.55692379,0.0,0.6048398,0.6048398,109.9623182
Pampanga,Minalin,POINT (120.7200280040313 14.95298406249124),47713.0,12.96111197,10.84126831,102.432416,98.98869506,3.44372093,0.0,0.34189606,0.34189606,8.27275779
Pampanga,Santo Tomas,POINT (120.741831291235 14.99156256543366),40475.0,16.3335298,12.29073558,95.32381272,56.03691671,39.28689601,0.0,0.245608,0.245608,48.31200701
Pampanga,San Fernando City,POINT (120.6886886081728 15.06107843974547),306659.0,806.5126652,690.2232295,1395.405692,811.647523,583.7581686,145.7346945,197.2542968,204.2805598,1048.426505
Pangasinan,Alcala,POINT (120.5346385681827 15.85242941029334),43402.0,15.85331263,5.49107575,153.033939,71.46672882,81.56721021,0.0,27.64866989,28.12961099,59.27017622
Pangasinan,Anda,POINT (119.9764933586841 16.29304756297072),39504.0,14.51419262,4.0495491,97.54194462,70.57960915,26.96233547,0.0,5.55082224,5.55082224,29.83480564
Pampanga,San Luis,POINT (120.8306344354782 15.0268925486564),54106.0,5.71739287,2.42347352,105.3615549,87.88238728,17.47916763,0.0,12.59636334,12.59636334,87.40338407
Pangasinan,Asingan,POINT (120.6601777421343 16.01155725770454),57355.0,20.99684697,8.7036802,128.979915,108.9075453,20.07236966,0.0,1.79220824,1.79220824,65.01179892
Pampanga,San Simon,POINT (120.8111982619678 14.99300570683608),53198.0,66.77872268,31.85799748,164.1796185,115.1150051,49.06461338,0.0,5.38298032,5.38298032,57.50023041
Pampanga,Santa Ana,POINT (120.7933023383043 15.09958823214123),55178.0,9.04890303,4.98674438,108.7275611,90.89148495,17.83607615,17.43,3.524,3.524,51.70925368
Pampanga,Sasmuan,POINT (120.6413488179878 14.8799215645304),28004.0,4.85123008,2.89259071,78.16295432,68.39527782,9.7676765,0.0,0.538821,0.538821,15.76451173
Pangasinan,Agno,POINT (119.8079330702611 16.11319291431412),28052.0,10.71654226,4.31479837,92.82749026,75.45825048,17.36923978,0.0,2.30402412,2.30402412,36.06381617
Pangasinan,Aguilar,POINT (120.2267442473796 15.8287835158582),41463.0,10.53916787,4.59617819,111.4361179,62.25275523,49.18336264,0.47630041,19.20533804,26.05800437,48.22741498
Pangasinan,Alaminos City,POINT (119.9707154554465 16.15106929626951),89708.0,109.9291895,54.13110884,493.0936117,330.5643986,162.5292132,58.73197244,26.36615137,107.0373206,302.9654007
Pangasinan,Bani,POINT (119.8550525165374 16.20904438449456),50306.0,16.17962066,7.8830793,123.5991377,116.1916891,7.40744857,0.0,0.436103,0.436103,28.34596066
Pangasinan,Basista,POINT (120.4081815745536 15.86591065346171),32959.0,8.62644637,2.88470754,76.98532337,63.93500528,13.05031809,0.0,0.62623832,2.84701608,10.5213541
Pangasinan,Bautista,POINT (120.5238166691083 15.80496230198195),32307.0,5.75472359,3.74757758,76.46060059,68.57633441,7.88426618,0.0,3.67872104,3.67872104,14.01891481
Pangasinan,Bugallon,POINT (120.1945981556406 15.91037931240149),67348.0,16.69572684,8.29600181,149.5175797,120.956042,28.56153762,0.0,30.54535281,34.49472532,42.60857955
Pangasinan,Laoac,POINT (120.5407378421763 16.04604153908367),31497.0,6.91268597,3.56880253,75.94403152,52.17735001,23.76668151,0.25,13.40890036,15.15257424,12.75250137
Pangasinan,Burgos,POINT (119.8422380321906 16.03061499727783),21637.0,12.10369778,4.59514507,84.78993325,74.17803708,10.61189617,0.0,0.67659568,2.50991772,18.97471731
Pangasinan,Calasiao,POINT (120.3625809081316 15.99364147440987),95154.0,65.39404143,51.29720112,216.8215054,173.9272347,42.89427076,22.16760722,26.11574737,36.89144133,22.58305259
Pangasinan,Malasiqui,POINT (120.4615071963572 15.91129163174142),130275.0,38.28303467,19.17145803,253.0298146,203.8707748,49.15903976,0.0,2.56099434,12.53104902,109.9297024
Pangasinan,Dagupan City,POINT (120.3472364064631 16.05606090764698),171271.0,370.9532726,239.6919062,895.9144459,490.7549924,405.1594535,0.0,90.88006862,145.1916178,405.953319
Pangasinan,Dasol,POINT (119.9017565134652 15.95055528010762),29110.0,9.28757443,5.31072652,90.18871943,58.62315107,31.56556836,0.0,6.38385734,6.38385734,53.75262666
Pangasinan,Manaoag,POINT (120.4958623309037 16.04714750796201),69497.0,21.10952614,11.05677447,138.5874551,113.8264479,24.76100727,0.0,3.32467945,3.32467945,40.9725433
Pangasinan,Infanta,POINT (120.02594069511 15.85364672148588),24584.0,12.9935835,3.44237823,116.8476665,74.33328952,42.51437698,0.0,20.29375521,27.51280453,30.75664557
Pangasinan,Lingayen,POINT (120.2270835739082 16.00162141358739),103278.0,50.97564405,27.04606539,214.7334767,159.9186139,54.81486276,0.089614,22.65449295,25.35695562,46.69298789
Pangasinan,Mabini,POINT (120.009934778057 15.9939440488412),24765.0,11.45725713,4.28550365,103.4268717,92.91860591,10.50826576,0.0,1.071588,1.071588,13.43329079
Pangasinan,Mangaldan,POINT (120.4025254343178 16.06208820117758),106331.0,63.93413231,33.65527747,229.561433,180.6902558,48.87117724,0.0,17.12413332,23.94165144,94.31303544
Pangasinan,Mangatarem,POINT (120.285469401728 15.73367668931296),73241.0,25.76539272,13.64312459,182.8205845,137.7960897,45.02449487,0.0,6.24962146,19.71062146,45.2457806
Pangasinan,Mapandan,POINT (120.4606458057396 16.02379814834123),37059.0,13.8108515,4.921994,88.25553683,64.50713304,23.74840379,8.808,9.07218083,12.6642386,26.93809621
Pangasinan,Natividad,POINT (120.8277464844467 16.05268437750112),24299.0,7.02114164,2.9711137,78.62112596,53.15306325,25.46806271,0.0,12.49325006,12.49325006,36.55474309
Pangasinan,San Carlos City,POINT (120.3343870888888 15.90971007003477),188571.0,109.4966034,56.07700246,635.4266159,395.5046949,239.921921,186.2389351,233.112825,283.8324049,263.9876064
Pangasinan,San Fabian,POINT (120.4327726722123 16.14727924726394),83025.0,27.23273442,9.86620894,167.5912593,110.6352138,56.95604544,0.0,1.91879195,33.07946491,59.96225234
Pangasinan,San Manuel,POINT (120.6666410796347 16.11421704358607),52939.0,80.77981986,72.45302273,185.1501471,115.2522495,69.8978976,150.0,26.89268306,54.63382706,157.6599838
Pangasinan,San Nicolas,POINT (120.7712648496925 16.12951788502273),35574.0,29.21093876,23.58295708,126.6698971,120.375529,6.2943681,0.0,2.874167,2.874167,4.56151292
Quezon,Infanta,POINT (121.6510801635872 14.71651619337827),69079.0,29.22693676,11.41574443,181.3977878,141.827575,39.57021272,0.0,3.16092578,3.16092578,158.3994226
Pangasinan,San Quintin,POINT (120.8324877076878 15.99151842129621),32945.0,13.27503528,5.31606705,97.43162563,78.5785758,18.85304983,9.489484,13.39100338,16.16728204,34.60893047
Pangasinan,Santa Barbara,POINT (120.4324180903515 15.98961453306095),82012.0,55.36491515,43.54231205,189.1552802,119.5701124,69.58516775,0.0,27.27235639,40.24041824,47.35359751
Pangasinan,Santa Maria,POINT (120.6939732517105 15.96943680994951),33038.0,9.78467609,4.7062006,84.52141771,58.58061062,25.94080709,18.674299,26.05062667,26.05062667,31.81720977
Quezon,Jomalig,POINT (122.3764835020589 14.70052302588764),7417.0,2.76108998,1.32875854,43.73497698,30.92256737,12.81240961,0.0,1.745,1.745,12.73759866
Quezon,Lopez,POINT (122.2990339826267 13.83288943250386),95167.0,33.81716956,20.35970722,222.481273,87.70209948,134.7791735,0.0,1.76316,1.76316,302.4094793
Pangasinan,Sison,POINT (120.5494601277503 16.1770173176684),47518.0,29.99713234,25.98961395,125.2556848,69.07902771,56.17665709,1.16997902,11.04628994,13.98702564,73.61497152
Pangasinan,Sual,POINT (120.0545892835535 16.08156065706579),34149.0,139.5175161,117.1572388,221.6322476,211.5493494,10.08289821,4.39347072,6.74996143,30.5956559,130.6661582
Pangasinan,Tayug,POINT (120.7434735526936 16.01879405092983),43149.0,33.68416002,19.98452183,118.1904906,78.12722896,40.06326165,0.0,3.65178811,6.30781528,42.67581946
Quezon,Lucban,POINT (121.5678306874817 14.11302105960536),51475.0,45.68353208,18.72826048,148.7680031,125.7315657,23.03643738,0.40085514,4.620989,4.620989,83.1935438
Pangasinan,Umingan,POINT (120.8199403857883 15.89870358785601),73252.0,23.81959084,8.98917397,169.9514647,143.1798097,26.77165507,0.0,1.598391,3.44007908,33.89842871
Pangasinan,Urbiztondo,POINT (120.3636914946941 15.82353438936004),50170.0,13.31961719,4.19027678,111.4183962,74.7076874,36.71070879,0.0,17.45583502,22.71473974,14.92596352
Pangasinan,Urdaneta City,POINT (120.5586463352065 15.97803616736404),132940.0,395.8396968,118.9106253,792.2967458,481.9081898,310.388556,0.0,69.32647604,113.0370624,465.6598744
Quezon,Panukulan,POINT (121.8869911071632 14.97244763562792),13546.0,19.29602257,2.69702542,87.11236557,41.16146471,45.95090086,0.0,0.1453,0.26686856,38.03968526
